#observation_name	blast_taxonomy	 blast_subject	blast_perc_identity	blast_perc_query_coverage	blast_evalue	blast_aln_length
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	859114	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3672548	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3671311	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	484294	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	1521340	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	648970	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3664921	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	6172087	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3670293	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3669884	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	780136	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	6172870	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3593235	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	6171777	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	499298	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	6172443	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	1536602	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3668815	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3668729	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	476745	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3670317	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	6174487	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	504928	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3669917	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3668985	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3669028	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	1028973	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	476405	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	6173362	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3664917	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	6173895	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	6173413	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	2474819	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	1031608	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3670552	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	476643	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3656860	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	506369	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3670287	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3638053	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	6174786	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	6174450	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3635245	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	6172748	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	6171906	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	6174101	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	1521329	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	476862	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	780483	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	484326	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	484401	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3649603	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3623141	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	476471	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	480507	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3672313	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3665114	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	480518	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	6175065	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	6172328	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	645753	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	484269	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	1536577	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3665224	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	9635628	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	6175230	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3595300	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	6172111	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3665293	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	644313	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	1024010	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3570945	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	1024466	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3621055	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	859074	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3671931	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3570845	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	1521269	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	6175134	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	1028100	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	657390	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	645750	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	6171673	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	150769	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3665037	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	779034	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	484333	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	6174002	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	6173775	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	1532872	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	6174159	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	481979	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	1510992	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3659105	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	858529	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3571279	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	6172320	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3571139	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3671894	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3668858	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	645962	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3672171	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3647543	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	6173723	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	6171631	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	859104	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	503086	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3595412	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	779021	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3668477	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3669966	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	859631	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3669914	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3638056	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	1179637	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3670793	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	6174466	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3593239	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	476244	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	1016417	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3669360	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3671139	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3653617	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	1024458	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	489312	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3670093	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3644611	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	479553	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	1521196	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	6173374	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3621930	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3571540	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	484387	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3598180	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3671158	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3671866	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	656767	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	6174228	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	781085	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	6172859	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	6174496	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3623140	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3623144	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	489088	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3652391	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3671657	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	1013149	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	484469	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	6172342	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3613020	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3670922	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	1020460	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	493214	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	484462	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3623080	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3598203	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	653736	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3670203	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	6172369	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	6172184	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3671241	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	6171657	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	859126	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3571562	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3669104	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3571187	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3672046	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	6175064	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	6173571	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	6175291	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	6174482	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3593176	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3635300	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3659573	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	6172883	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3671518	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3638724	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	6172890	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3595419	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3664916	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3593860	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	9635620	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	6174792	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3672316	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3638067	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	2476017	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	1521327	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	2474592	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	2474552	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	2476126	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	2475053	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	2477442	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	2474492	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	2475950	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	2475177	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	2476230	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	2475791	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	3669233	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	2475119	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	2477256	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	2476251	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	2475590	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	2475078	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	2474797	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	2474693	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	2476276	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	2474364	100.0	100.0	7.91e-64	133
Cluster_11	Chordata;Mammalia;Primates;Hominidae;unclassified;Homo;Homo_sapiens	2477261	100.0	100.0	7.91e-64	133
