#observation_name	blast_taxonomy	 blast_subject	blast_perc_identity	blast_perc_query_coverage	blast_evalue	blast_aln_length
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans	MH165381.1.1451	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans	MH062896.1.1464	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans	KT766081.1.1453	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans	KT766082.1.1443	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans	MG733932.1.1319	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans	MG733929.1.1381	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans	MG757410.1.1438	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans	MG872815.1.1434	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans	MG733937.1.1375	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans	MG733931.1.1378	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans	KJ009417.1.1439	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans	JX134624.1.1439	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans	KT075213.1.1500	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans	FN263077.1.1419	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans	HM235925.1.1428	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans	KF941208.1.1402	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans	HQ420252.1.1409	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans	MF927678.1.1258	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans	FJ756346.1.1462	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans	KJ939704.1.1361	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans	FJ611835.1.1361	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans	FJ611802.1.1366	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans	FJ611832.1.1360	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans	FJ611839.1.1387	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans	FJ611837.1.1362	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans	FJ611803.1.1361	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans	JQ613283.1.1446	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans	EU379306.1.1409	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans	FJ611824.1.1380	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans	MG760435.1.1264	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans	FJ592987.1.1401	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans	JQ613284.1.1448	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans	Z96083.1.1497	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans	U80183.1.1455	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans	U80202.1.1454	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans	AJ251466.1.1512	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans	AJ233423.1.1473	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans	AB004757.1.1441	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea vagans C9-1	CP002206.3416867.3418394	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea vagans C9-1	CP002206.3692877.3694406	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea vagans C9-1	CP002206.3655992.3657521	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea vagans C9-1	CP002206.2529989.2531518	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea vagans C9-1	CP002206.3291748.3293277	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea vagans C9-1	CP002206.3026377.3027904	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea vagans C9-1	CP002206.259509.261036	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea vagans	MH769000.1.1477	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea vagans	MH768996.1.1473	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea vagans	MH769007.1.1480	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea vagans	MH768994.1.1480	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea vagans	MH768988.1.1475	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea vagans	JF460764.1.1437	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea vagans	MG571710.1.1396	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea vagans	KF958186.1.1530	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea vagans	EF688012.1.1429	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea vagans	KM235113.1.1397	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea sp.	MH769173.1.1478	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea sp.	KU725939.1.1411	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea sp.	MH558364.1.1497	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea sp.	KT715038.1.1225	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea sp.	MG733955.1.1346	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea sp.	GQ853416.1.1513	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea sp.	KX645730.1.1446	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea sp.	KC236512.1.1473	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea sp.	KC163803.1.1266	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea sp.	KF114393.1.1230	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea sp.	KF003417.1.1415	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Pantoea vagans	MH769073.1.1482	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Beijerinckia sp.	MH558374.1.1510	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;unknown species	KC283055.1.1538	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacillus;unknown species	HQ143333.1.1504	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea stewartii	KJ670109.1.1425	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea eucalypti	KT820001.1.1477	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea eucalypti	FM202486.1.1436	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea eucalypti	EF688009.1.1348	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea eucalypti	GQ169378.1.1430	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Erwinia sp.	KF479549.1.1506	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Siccibacter;Siccibacter turicensis	KF453770.1.1507	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea ananatis	KC355302.1.1476	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia mallotivora	KF058031.1.1447	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia mallotivora	KF058030.1.1425	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia mallotivora	KF058026.1.1441	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia mallotivora	KF058029.1.1445	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia mallotivora	KF058043.1.1404	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia mallotivora	KF058040.1.1399	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia mallotivora	KF058028.1.1448	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia mallotivora	KF058018.1.1465	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia mallotivora	Z96084.1.1484	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia mallotivora	AJ233414.1.1504	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea brenneri	FJ611808.1.1376	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans pv. gypsophilae	FJ611821.1.1387	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans pv. gypsophilae	FJ611829.1.1380	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacillus;Pantoea agglomerans	KF003382.1.1376	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;Pantoea agglomerans	KF003387.1.1448	100.0	100.0	1.36e-129	251
Cluster_25	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;[Curtobacterium] plantarum	JN175348.1.1440	100.0	100.0	1.36e-129	251
Cluster_26	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia amylovora	DQ059817.1.1299	100.0	100.0	1.36e-129	251
Cluster_26	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia amylovora	MK123824.1.1399	100.0	100.0	1.36e-129	251
Cluster_26	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;bacterium 1-5	DQ163940.1.1507	100.0	100.0	1.36e-129	251
Cluster_26	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia typographi	JRUQ01000100.9.1559	100.0	100.0	1.36e-129	251
Cluster_26	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;unknown species	KX456418.1.1472	100.0	100.0	1.36e-129	251
Cluster_26	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;unknown species	HQ143326.1.1506	100.0	100.0	1.36e-129	251
Cluster_26	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;unknown species	DI217525.1.1469	100.0	100.0	1.36e-129	251
Cluster_26	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia billingiae	MK072688.1.1410	100.0	100.0	1.36e-129	251
Cluster_26	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia billingiae	KF740579.1.1399	100.0	100.0	1.36e-129	251
Cluster_26	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia billingiae	KR088587.1.1442	100.0	100.0	1.36e-129	251
Cluster_26	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia billingiae	HQ224647.1.1449	100.0	100.0	1.36e-129	251
Cluster_26	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia billingiae	HQ224600.1.1411	100.0	100.0	1.36e-129	251
Cluster_26	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia billingiae	JQ929658.1.1493	100.0	100.0	1.36e-129	251
Cluster_26	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia billingiae	JQ353778.1.1365	100.0	100.0	1.36e-129	251
Cluster_26	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia billingiae	JN175337.1.1529	100.0	100.0	1.36e-129	251
Cluster_26	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Pantoea septica	MH819697.1.1402	100.0	100.0	1.36e-129	251
Cluster_26	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;[Pantoea] cedenensis	AF130970.1.1497	100.0	100.0	1.36e-129	251
Cluster_26	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;[Pantoea] cedenensis	AF130971.1.1477	100.0	100.0	1.36e-129	251
Cluster_26	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;[Pantoea] cedenensis	KT958496.1.1244	100.0	100.0	1.36e-129	251
Cluster_26	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Pantoea sp.	KU725941.1.1409	100.0	100.0	1.36e-129	251
Cluster_26	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Pantoea sp.	FJ611862.1.1377	100.0	100.0	1.36e-129	251
Cluster_26	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia sp.	KF733340.1.1430	100.0	100.0	1.36e-129	251
Cluster_26	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia sp.	KF999718.1.1425	100.0	100.0	1.36e-129	251
Cluster_26	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia sp.	MF612164.1.1500	100.0	100.0	1.36e-129	251
Cluster_26	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Enterobacteriaceae bacterium 17(2013)	KF663777.1.1417	100.0	100.0	1.36e-129	251
Cluster_26	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia persicina	HQ220163.1.1461	100.0	100.0	1.36e-129	251
Cluster_26	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia persicina	KX833977.1.1441	100.0	100.0	1.36e-129	251
Cluster_26	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Pantoea dispersa	KR812392.1.1430	100.0	100.0	1.36e-129	251
Cluster_26	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;unknown genus;Pantoea septica	KF913782.1.1354	100.0	100.0	1.36e-129	251
Cluster_26	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia endophytica	LN624761.1.1454	100.0	100.0	1.36e-129	251
Cluster_26	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia toletana	JQ353771.1.1364	100.0	100.0	1.36e-129	251
Cluster_26	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;bacterium MPB_LP_d	JN194129.1.1342	100.0	100.0	1.36e-129	251
Cluster_27	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Raoultella;Raoultella planticola	CP026047.2378735.2380284	100.0	100.0	1.36e-129	251
Cluster_27	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Raoultella;Raoultella planticola	CP026047.2742753.2744302	100.0	100.0	1.36e-129	251
Cluster_27	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Raoultella;Raoultella planticola	CP026047.2017172.2018720	100.0	100.0	1.36e-129	251
Cluster_27	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Raoultella;Raoultella planticola	CP026047.1975425.1976974	100.0	100.0	1.36e-129	251
Cluster_27	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Raoultella;Raoultella planticola	CP026047.1770321.1771870	100.0	100.0	1.36e-129	251
Cluster_27	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Raoultella;Raoultella planticola	CP023877.1806922.1808475	100.0	100.0	1.36e-129	251
Cluster_27	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Raoultella;Raoultella planticola	CP023877.1894205.1895758	100.0	100.0	1.36e-129	251
Cluster_27	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Raoultella;Raoultella planticola	CP023877.1701964.1703517	100.0	100.0	1.36e-129	251
Cluster_27	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Raoultella;Raoultella planticola	CP023877.1175253.1176806	100.0	100.0	1.36e-129	251
Cluster_27	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Raoultella;Raoultella planticola	CP026047.451873.453422	100.0	100.0	1.36e-129	251
Cluster_27	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Raoultella;Raoultella planticola	CP026047.1886287.1887836	100.0	100.0	1.36e-129	251
Cluster_27	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Raoultella;Raoultella planticola	CP026047.1231450.1232999	100.0	100.0	1.36e-129	251
Cluster_27	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Raoultella;Raoultella planticola	CP023877.2676637.2678190	100.0	100.0	1.36e-129	251
Cluster_27	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Raoultella;Raoultella planticola	CP023877.2313746.2315299	100.0	100.0	1.36e-129	251
Cluster_27	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Raoultella;Raoultella planticola	CP023877.404711.406264	100.0	100.0	1.36e-129	251
Cluster_27	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Raoultella;Raoultella planticola	AF129443.1.1436	100.0	100.0	1.36e-129	251
Cluster_27	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Raoultella;Raoultella planticola	AF129444.1.1436	100.0	100.0	1.36e-129	251
Cluster_27	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Raoultella;Raoultella planticola	KU179369.1.1479	100.0	100.0	1.36e-129	251
Cluster_27	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Raoultella;Raoultella planticola	AB680712.1.1465	100.0	100.0	1.36e-129	251
Cluster_27	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Raoultella;Raoultella planticola	Y17659.1.1452	100.0	100.0	1.36e-129	251
Cluster_27	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Raoultella;Raoultella planticola	X93215.1.1401	100.0	100.0	1.36e-129	251
Cluster_27	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Buttiauxella;Buttiauxella sp.	DQ223872.1.1428	100.0	100.0	1.36e-129	251
Cluster_27	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Buttiauxella;Buttiauxella sp.	MF288898.1.1495	100.0	100.0	1.36e-129	251
